,id. Response ID,submitdate. Date submitted,Month Year[subm...Date submitted],Month[Month Yea...ate submitted]],Year[Month Year...ate submitted]],lastpage. Last page,Carmain,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,"FCV, BEV Dummy"
6301,PHASE_1_5639,2015/05/09 10:24:26,05/2015,5.0,2015.0,43.0,2014 Tesla Model S,0.0,0.0,0.0,0.0,500000.0,2.6,1.0,1.0,3.0,413.18,1.0,,3.0,55.0,0.0,4,3770.181818181818,1.0
6302,PHASE_1_5640,,,,,17.0,2013 Tesla Model S,0.0,1.0,0.0,0.0,,,,,,,,,2.0,65.0,0.0,3,,1.0
6303,PHASE_1_5641,2015/05/09 11:10:02,05/2015,5.0,2015.0,43.0,2015 BMW i3,0.0,0.0,1.0,0.0,275000.0,2.46,1.0,1.0,3.0,243.08,0.0,9.02,4.0,45.0,1.0,2,5708.727272727273,1.0
6304,PHASE_1_5642,2015/05/09 21:00:56,05/2015,5.0,2015.0,43.0,2013 Tesla Model S,1.0,0.0,1.0,0.0,500000.0,2.78,1.0,1.0,4.0,354.7,6.0,,6.0,55.0,0.0,5,18582.6,1.0
6305,PHASE_1_5643,2015/05/09 10:50:42,05/2015,5.0,2015.0,43.0,2014 BMW i3,0.0,1.0,1.0,0.0,,0.56,1.0,1.0,4.0,3334.35,0.0,17.7,4.0,55.0,0.0,3,9866.666666666666,
6306,PHASE_1_5644,2015/05/09 10:50:32,05/2015,5.0,2015.0,43.0,2014 Tesla Model S,0.0,1.0,0.0,0.0,500000.0,2.53,1.0,1.0,3.0,,0.0,58.49,4.0,45.0,0.0,2,9360.0,1.0
6307,PHASE_1_5645,2015/05/09 10:56:01,05/2015,5.0,2015.0,43.0,2014 BMW i3,0.0,0.0,1.0,0.0,125000.0,2.58,1.0,1.0,4.0,79.04,0.0,1.44,2.0,45.0,1.0,2,2000.0,
6308,PHASE_1_5646,2015/05/09 10:54:51,05/2015,5.0,2015.0,43.0,2013 Ford C-Max Energi,0.0,0.0,1.0,0.0,125000.0,1.99,1.0,1.0,3.0,123.53,1.0,3.04,2.0,55.0,0.0,2,13636.363636363636,
6309,PHASE_1_5647,2015/05/09 11:08:33,05/2015,5.0,2015.0,43.0,2014 BMW i3,0.0,0.0,0.0,0.0,275000.0,-2.74,1.0,1.0,3.0,218.59,0.0,3.27,2.0,75.0,0.0,2,3300.0,1.0
6310,PHASE_1_5648,2015/05/09 11:10:41,05/2015,5.0,2015.0,43.0,2014 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,275000.0,2.77,1.0,1.0,4.0,121.49,2.0,10.54,6.0,45.0,0.0,3,13666.5,
6311,PHASE_1_5649,2015/05/09 11:27:46,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,0.0,0.0,0.0,125000.0,0.7,1.0,1.0,4.0,388.61,0.0,14.86,3.0,45.0,1.0,2,10080.0,1.0
6312,PHASE_1_5650,2015/05/09 12:05:59,05/2015,5.0,2015.0,43.0,2012 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,325000.0,2.8,1.0,1.0,4.0,227.72,5.0,20.3,2.0,80.0,0.0,2,31666.666666666664,
6313,PHASE_1_5651,2015/05/09 11:26:40,05/2015,5.0,2015.0,43.0,2013 Tesla Model S,0.0,0.0,0.0,0.0,225000.0,2.7,1.0,1.0,4.0,483.94,1.0,44.74,3.0,35.0,0.0,2,17500.0,1.0
6314,PHASE_1_5652,2015/05/09 11:36:05,05/2015,5.0,2015.0,43.0,2013 Chevrolet Volt,0.0,0.0,1.0,0.0,125000.0,1.15,1.0,1.0,3.0,342.33,3.0,23.07,2.0,65.0,0.0,3,12571.428571428572,
6315,PHASE_1_5653,,,,,17.0,2013 Toyota Prius Plug-in,1.0,0.0,0.0,0.0,,,,,,,,,2.0,65.0,0.0,2,,
6316,PHASE_1_5654,2015/05/09 11:50:06,05/2015,5.0,2015.0,43.0,2015 Nissan Leaf,0.0,0.0,0.0,0.0,175000.0,2.59,1.0,1.0,4.0,1817.48,0.0,4.16,4.0,45.0,0.0,3,13077.333333333334,1.0
6317,PHASE_1_5655,2015/05/09 12:44:30,05/2015,5.0,2015.0,43.0,2012 Mitsubishi i-MiEV,0.0,0.0,0.0,0.0,125000.0,1.73,1.0,1.0,3.0,96.05,0.0,12.54,2.0,75.0,0.0,2,8688.888888888889,1.0
6318,PHASE_1_5656,,,,,31.0,2013 Nissan Leaf,0.0,0.0,1.0,0.0,,,,,,551.67,0.0,10.11,6.0,35.0,0.0,3,,1.0
6319,PHASE_1_5657,2015/05/09 12:13:24,05/2015,5.0,2015.0,43.0,2014 Ford Fusion Energi,0.0,0.0,0.0,0.0,125000.0,-2.88,1.0,1.0,3.0,254.42,4.0,83.89,2.0,55.0,1.0,3,37200.0,
6320,PHASE_1_5658,2015/05/09 12:23:58,05/2015,5.0,2015.0,43.0,2013 Fiat 500e,0.0,0.0,0.0,0.0,125000.0,2.52,1.0,1.0,2.0,276.12,0.0,11.91,2.0,75.0,0.0,2,8842.105263157895,1.0
6321,PHASE_1_5659,,,,,4.0,2014 Toyota Prius Plug-in,,,,,,,,,,,,,,,,1,,
6322,PHASE_1_5660,2015/05/09 12:14:54,05/2015,5.0,2015.0,43.0,2013 Chevrolet Volt,0.0,0.0,0.0,0.0,125000.0,2.56,0.0,0.0,4.0,213.2,10.0,44.99,1.0,45.0,0.0,1,21342.857142857145,
6323,PHASE_1_5661,,,,,26.0,2014 Chevrolet Volt,0.0,0.0,0.0,0.0,,,,,,422.11,4.0,15.84,3.0,45.0,1.0,2,,
6324,PHASE_1_5663,2015/05/09 12:12:53,05/2015,5.0,2015.0,43.0,2015 Nissan Leaf,0.0,0.0,0.0,0.0,175000.0,2.67,1.0,1.0,4.0,60.19,0.0,11.35,4.0,35.0,0.0,2,8666.666666666666,1.0
6325,PHASE_1_5665,2015/05/09 13:01:20,05/2015,5.0,2015.0,43.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,500000.0,2.79,0.0,0.0,3.0,217.53,6.0,13.54,2.0,35.0,0.0,2,12375.0,
6326,PHASE_1_5664,2015/05/09 13:02:10,05/2015,5.0,2015.0,43.0,2013 Ford C-Max Energi,0.0,0.0,0.0,0.0,125000.0,2.6,1.0,1.0,3.0,261.91,1.0,14.77,2.0,65.0,0.0,2,8592.800000000001,
6327,PHASE_1_5666,2015/05/09 12:23:45,05/2015,5.0,2015.0,43.0,2015 Nissan Leaf,0.0,0.0,0.0,0.0,,2.62,1.0,1.0,4.0,403.93,0.0,4.13,3.0,,,3,10272.0,1.0
6328,PHASE_1_5667,2015/05/09 12:43:27,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,0.0,0.0,0.0,125000.0,1.37,1.0,1.0,4.0,941.2,0.0,9.43,5.0,45.0,0.0,4,7846.153846153846,1.0
6329,PHASE_1_5668,2015/05/09 12:32:51,05/2015,5.0,2015.0,43.0,2014 ford fusion energi,0.0,0.0,0.0,0.0,,2.61,1.0,1.0,3.0,129.74,2.0,2.91,4.0,25.0,1.0,5,17236.363636363636,
6330,PHASE_1_5669,2015/05/09 12:41:28,05/2015,5.0,2015.0,43.0,2012 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,275000.0,2.51,1.0,1.0,4.0,858.63,6.0,2.01,4.0,45.0,0.0,3,18788.25,
6331,PHASE_1_5670,,,,,31.0,2014 Ford C-Max Energi,0.0,0.0,0.0,0.0,,,,,,2976.69,0.0,4.29,2.0,55.0,1.0,2,,
6332,PHASE_1_5671,2015/05/09 13:07:25,05/2015,5.0,2015.0,43.0,2014 Toyota Prius Plug-in,1.0,0.0,1.0,0.0,275000.0,2.58,1.0,1.0,4.0,533.47,7.0,8.14,4.0,45.0,1.0,4,16285.714285714286,
6333,PHASE_1_5672,2015/05/09 12:58:37,05/2015,5.0,2015.0,43.0,2013 Tesla Model S,0.0,0.0,0.0,0.0,375000.0,2.87,1.0,1.0,4.0,558.76,5.0,68.16,2.0,55.0,0.0,3,20145.0,1.0
6334,PHASE_1_5673,2015/05/09 12:57:55,05/2015,5.0,2015.0,43.0,2012 Tesla Model S,1.0,0.0,1.0,0.0,500000.0,2.77,1.0,1.0,4.0,,0.0,3.47,4.0,45.0,0.0,3,12285.51724137931,1.0
6335,PHASE_1_5674,2015/05/09 13:01:14,05/2015,5.0,2015.0,43.0,2012 Ford Focus Electric,0.0,0.0,0.0,0.0,175000.0,2.54,1.0,1.0,4.0,454.67,0.0,10.91,2.0,55.0,1.0,3,4965.517241379311,1.0
6336,PHASE_1_5675,2015/05/09 13:13:56,05/2015,5.0,2015.0,43.0,2014 Chevrolet Volt,1.0,0.0,0.0,0.0,325000.0,2.68,1.0,1.0,3.0,207.04,1.0,11.94,4.0,45.0,0.0,2,10705.5,
6337,PHASE_1_5676,2015/05/09 13:13:18,05/2015,5.0,2015.0,43.0,2013 Chevrolet Volt,0.0,0.0,0.0,0.0,75000.0,2.75,1.0,1.0,1.0,96.24,1.0,4.25,5.0,80.0,0.0,2,3074.5714285714284,
6338,PHASE_1_5677,2015/05/09 13:26:16,05/2015,5.0,2015.0,43.0,2014 Ford C-Max Energi,0.0,0.0,1.0,0.0,50000.0,1.71,1.0,1.0,3.0,424.85,1.0,,1.0,75.0,0.0,2,11946.0,
6339,PHASE_1_5678,2015/05/09 13:34:29,05/2015,5.0,2015.0,43.0,2010 Tesla Roadster,1.0,0.0,0.0,0.0,500000.0,2.62,1.0,1.0,4.0,103.03,0.0,11.2,2.0,55.0,0.0,3,9361.655172413793,1.0
6340,PHASE_1_5679,2015/05/09 13:37:11,05/2015,5.0,2015.0,43.0,2014 Fiat 500e,0.0,0.0,0.0,0.0,,2.56,1.0,1.0,2.0,130.73,2.0,14.8,2.0,35.0,0.0,2,6210.461538461539,1.0
6341,PHASE_1_5680,,,,,32.0,2013 Ford C-Max Energi,0.0,0.0,1.0,0.0,,,,,,465.25,2.0,4.34,2.0,65.0,0.0,2,,
6342,PHASE_1_5681,2015/05/09 13:27:58,05/2015,5.0,2015.0,43.0,2014 Chevrolet Volt,0.0,0.0,0.0,0.0,175000.0,2.28,1.0,1.0,4.0,1293.94,4.0,12.61,3.0,45.0,1.0,3,17600.0,
6343,PHASE_1_5682,2015/05/09 14:09:19,05/2015,5.0,2015.0,43.0,2011 Nissan Leaf,0.0,0.0,1.0,0.0,,2.67,1.0,1.0,4.0,362.77,0.0,19.9,3.0,55.0,1.0,3,8680.851063829787,1.0
6344,PHASE_1_5683,2015/05/09 15:03:39,05/2015,5.0,2015.0,43.0,2012 Toyota Prius Plug-in,0.0,0.0,0.0,0.0,75000.0,2.65,0.0,0.0,3.0,,0.0,3.85,3.0,55.0,1.0,1,13318.545454545456,
6345,PHASE_1_5686,2015/05/09 14:31:18,05/2015,5.0,2015.0,43.0,2013 Ford Fusion Energi,0.0,0.0,0.0,0.0,225000.0,2.37,0.0,0.0,4.0,215.85,0.0,38.15,2.0,35.0,0.0,2,18816.0,
6346,PHASE_1_5685,2015/05/09 14:19:57,05/2015,5.0,2015.0,43.0,2011 Nissan Leaf,0.0,0.0,0.0,0.0,125000.0,1.78,1.0,1.0,4.0,,0.0,4.06,1.0,55.0,1.0,1,7531.914893617021,1.0
6347,PHASE_1_5687,2015/05/09 15:04:48,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,0.0,0.0,0.0,425000.0,2.53,1.0,1.0,4.0,216.58,0.0,17.29,4.0,45.0,0.0,2,12727.384615384613,1.0
6348,PHASE_1_5693,2015/05/09 15:37:37,05/2015,5.0,2015.0,43.0,2014 Fiat 500e,0.0,0.0,1.0,0.0,75000.0,2.65,0.0,1.0,2.0,144.58,0.0,12.14,2.0,65.0,1.0,2,7466.666666666666,1.0
6349,PHASE_1_5689,2015/07/22 13:37:52,07/2015,7.0,2015.0,43.0,2014 Toyota RAV4 EV,0.0,0.0,0.0,0.0,475000.0,2.7,1.0,1.0,4.0,366.91,0.0,15.87,4.0,35.0,1.0,2,8470.588235294117,1.0
6350,PHASE_1_5690,2015/05/09 15:10:12,05/2015,5.0,2015.0,43.0,2015 Honda Accord,0.0,0.0,0.0,0.0,125000.0,2.21,1.0,1.0,3.0,398.12,0.0,1.95,4.0,55.0,1.0,2,10447.2,
6351,PHASE_1_5691,2015/05/15 11:04:27,05/2015,5.0,2015.0,43.0,2011 Chevrolet Volt,0.0,0.0,0.0,0.0,175000.0,2.78,1.0,1.0,2.0,491.98,4.0,23.07,5.0,45.0,0.0,5,12461.76,
6352,PHASE_1_5692,,,,,18.0,2013 Chevrolet Volt,0.0,0.0,1.0,0.0,,,,,,,,,5.0,55.0,0.0,4,,
6353,PHASE_1_5694,,,,,29.0,2014 Fiat 500e,0.0,0.0,0.0,0.0,,,,,,114.39,0.0,27.44,3.0,45.0,0.0,2,,1.0
6354,PHASE_1_5695,2015/05/09 15:20:42,05/2015,5.0,2015.0,43.0,2013 Tesla Model S,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,1.0,4.0,387.91,1.0,7.07,2.0,55.0,0.0,4,1569.2307692307693,1.0
6355,PHASE_1_5711,2015/05/09 17:40:43,05/2015,5.0,2015.0,43.0,2012 Chevrolet Volt,0.0,0.0,0.0,0.0,,-2.94,1.0,1.0,4.0,337.98,0.0,26.72,2.0,65.0,0.0,2,3363.1578947368416,
6356,PHASE_1_5697,2015/05/09 15:31:45,05/2015,5.0,2015.0,43.0,2015 Ford Fusion Energi,0.0,0.0,0.0,0.0,275000.0,2.7,1.0,1.0,4.0,342.62,1.0,21.15,5.0,45.0,0.0,2,12000.0,
6357,PHASE_1_5698,,,,,13.0,2013 Tesla Model S,0.0,0.0,0.0,0.0,,,,,,,,,5.0,45.0,1.0,3,,1.0
6358,PHASE_1_5699,2015/05/09 16:08:40,05/2015,5.0,2015.0,43.0,2012 Tesla Model S,0.0,0.0,1.0,0.0,475000.0,0.94,1.0,1.0,4.0,284.68,0.0,13.59,3.0,65.0,1.0,3,9103.448275862069,1.0
6359,PHASE_1_5700,2015/05/09 16:10:24,05/2015,5.0,2015.0,43.0,2013 Ford Fusion Energi,1.0,0.0,0.0,0.0,225000.0,2.99,1.0,1.0,4.0,499.15,0.0,7.33,5.0,65.0,0.0,4,8533.333333333332,
6360,PHASE_1_5701,2015/05/09 16:52:07,05/2015,5.0,2015.0,43.0,2012 Nissan Leaf,0.0,0.0,0.0,0.0,125000.0,2.55,0.0,0.0,4.0,293.91,0.0,25.75,3.0,35.0,1.0,2,12375.81818181818,1.0
6361,PHASE_1_5702,2015/05/09 16:36:58,05/2015,5.0,2015.0,43.0,2015 Nissan Leaf,0.0,0.0,0.0,0.0,175000.0,0.58,1.0,1.0,4.0,1353.01,0.0,2.87,3.0,55.0,0.0,3,7340.0,1.0
6362,PHASE_1_5703,2015/05/09 17:14:38,05/2015,5.0,2015.0,43.0,2014 Ford Fusion Energi,0.0,0.0,0.0,0.0,125000.0,2.51,1.0,1.0,3.0,733.29,4.0,18.42,2.0,65.0,0.0,2,18000.0,
6363,PHASE_1_5704,2015/05/09 16:23:11,05/2015,5.0,2015.0,43.0,2014 Ford Focus Electric,0.0,0.0,0.0,0.0,225000.0,0.0,0.0,0.0,4.0,264.74,0.0,18.45,3.0,45.0,0.0,3,10560.0,1.0
6364,PHASE_1_5706,2015/05/09 18:30:38,05/2015,5.0,2015.0,43.0,2012 Chevrolet Volt,0.0,0.0,0.0,0.0,175000.0,2.82,1.0,0.0,4.0,141.15,2.0,5.94,2.0,80.0,0.0,1,4721.727272727273,
6365,PHASE_1_5708,2015/05/09 16:49:18,05/2015,5.0,2015.0,43.0,2012 Tesla Model S,0.0,1.0,1.0,0.0,500000.0,,1.0,1.0,4.0,99.64,10.0,9.91,4.0,45.0,0.0,3,7992.413793103448,1.0
6366,PHASE_1_5710,2015/05/09 16:51:56,05/2015,5.0,2015.0,43.0,2014 Fiat 500e,,,,,175000.0,1.61,0.0,0.0,3.0,,0.0,4.65,1.0,25.0,0.0,1,5890.909090909091,1.0
6367,PHASE_1_5712,2015/05/09 17:55:47,05/2015,5.0,2015.0,43.0,2014 Chevrolet Spark EV,0.0,0.0,1.0,0.0,225000.0,-0.64,1.0,0.0,4.0,488.42,0.0,26.3,2.0,45.0,0.0,2,9042.857142857143,1.0
6368,PHASE_1_5713,2015/05/13 11:37:05,05/2015,5.0,2015.0,43.0,2013 Chevrolet Volt,0.0,0.0,1.0,0.0,175000.0,2.78,1.0,1.0,4.0,452.09,1.0,14.73,2.0,55.0,1.0,2,12222.222222222223,
6369,PHASE_1_5714,2015/05/09 18:08:02,05/2015,5.0,2015.0,43.0,2013 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,125000.0,2.57,1.0,1.0,3.0,252.29,6.0,3.0,2.0,65.0,0.0,2,21428.571428571428,
6370,PHASE_1_5715,2015/05/09 18:07:57,05/2015,5.0,2015.0,43.0,2012 Nissan Leaf,0.0,0.0,0.0,0.0,50000.0,2.68,1.0,1.0,2.0,1196.7,0.0,35.98,3.0,65.0,1.0,2,14606.896551724138,1.0
6371,PHASE_1_5716,2015/05/09 18:27:08,05/2015,5.0,2015.0,43.0,2014 Ford C-Max Energi,0.0,0.0,0.0,0.0,225000.0,1.43,1.0,1.0,2.0,341.11,0.0,16.82,3.0,55.0,0.0,2,14400.0,
6372,PHASE_1_5717,2015/05/09 18:38:08,05/2015,5.0,2015.0,43.0,2014 Chevrolet Volt,0.0,0.0,1.0,0.0,75000.0,1.48,0.0,1.0,4.0,361.51,2.0,31.1,4.0,45.0,1.0,2,20632.0,
6373,PHASE_1_5718,,,,,41.0,2012 Tesla Model S,0.0,0.0,1.0,0.0,,2.66,,,,289.49,0.0,3.49,4.0,65.0,0.0,4,,1.0
6374,PHASE_1_5719,2015/05/09 19:36:02,05/2015,5.0,2015.0,43.0,2013 Chevrolet Volt,0.0,0.0,0.0,0.0,375000.0,-2.05,1.0,1.0,3.0,256.69,0.0,22.58,3.0,55.0,0.0,4,12684.0,
6375,PHASE_1_5720,2015/05/09 19:08:19,05/2015,5.0,2015.0,43.0,2015 Chevrolet Volt,,,,,75000.0,2.54,0.0,0.0,3.0,,0.0,11.7,1.0,25.0,0.0,1,8842.105263157895,
6376,PHASE_1_5721,2015/05/09 19:30:28,05/2015,5.0,2015.0,43.0,2012 Nissan Leaf,0.0,0.0,1.0,0.0,175000.0,,1.0,1.0,4.0,434.33,0.0,7.65,3.0,45.0,1.0,3,14285.142857142855,1.0
6377,PHASE_1_5722,2015/05/09 19:53:15,05/2015,5.0,2015.0,43.0,2014 Chevrolet Volt,0.0,0.0,0.0,0.0,125000.0,2.67,1.0,1.0,3.0,1421.45,8.0,15.95,2.0,55.0,0.0,4,116889.33333333333,
6378,PHASE_1_5723,2015/05/09 19:57:37,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,0.0,0.0,0.0,375000.0,1.14,1.0,1.0,4.0,290.83,0.0,32.24,3.0,55.0,0.0,3,11124.545454545454,1.0
6379,PHASE_1_5724,2015/05/09 19:58:58,05/2015,5.0,2015.0,43.0,2013 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,325000.0,2.93,0.0,0.0,4.0,131.82,5.0,25.87,2.0,45.0,0.0,3,23423.076923076922,
6380,PHASE_1_5725,2015/05/09 19:59:35,05/2015,5.0,2015.0,43.0,2012 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,,-2.45,1.0,1.0,4.0,842.44,0.0,31.09,3.0,55.0,0.0,3,20052.631578947367,
6381,PHASE_1_5726,2015/05/09 20:28:04,05/2015,5.0,2015.0,43.0,2012 Nissan Leaf,0.0,0.0,0.0,0.0,275000.0,2.27,0.0,0.0,4.0,202.49,0.0,1.6,4.0,35.0,0.0,2,1200.0,1.0
6382,PHASE_1_5727,2015/05/09 20:33:09,05/2015,5.0,2015.0,43.0,2015 toyota prius,0.0,0.0,1.0,0.0,125000.0,2.61,1.0,1.0,3.0,434.26,1.0,57.96,1.0,65.0,1.0,2,15000.0,
6383,PHASE_1_5728,2015/05/09 21:22:21,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,0.0,0.0,0.0,125000.0,2.58,1.0,1.0,3.0,261.03,0.0,14.54,3.0,65.0,0.0,3,16332.0,1.0
6384,PHASE_1_5729,,,,,,,,,,,,,,,,,,,,,,1,,
6385,PHASE_1_5730,2015/05/09 20:53:45,05/2015,5.0,2015.0,43.0,2014 Nissan Leaf,0.0,0.0,0.0,0.0,175000.0,-1.94,1.0,1.0,3.0,1330.32,0.0,26.23,4.0,55.0,0.0,2,11485.714285714286,1.0
6386,PHASE_1_5731,,,,,,,,,,,,,,,,,,,,,,1,,
6387,PHASE_1_5732,2015/05/09 22:06:00,05/2015,5.0,2015.0,43.0,2014 Honda Accord Plug-in Hybrid,1.0,0.0,0.0,0.0,225000.0,2.47,1.0,1.0,4.0,141.5,3.0,18.91,2.0,35.0,1.0,2,13666.666666666668,
6388,PHASE_1_5733,2015/05/09 21:03:35,05/2015,5.0,2015.0,43.0,2014 Fiat 500e,0.0,0.0,1.0,0.0,500000.0,2.68,1.0,1.0,4.0,391.31,0.0,3.04,4.0,45.0,0.0,2,5485.714285714286,1.0
6389,PHASE_1_5734,2015/05/09 21:27:21,05/2015,5.0,2015.0,43.0,2013 Ford C-Max Energi,0.0,0.0,1.0,0.0,175000.0,2.51,1.0,1.0,3.0,117.69,1.0,9.21,3.0,35.0,1.0,2,6444.444444444445,
6390,PHASE_1_5735,2015/05/09 21:27:33,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,1.0,0.0,0.0,125000.0,2.37,1.0,1.0,4.0,403.39,0.0,6.63,3.0,25.0,0.0,3,10687.5,1.0
6391,PHASE_1_5736,2015/05/09 21:46:22,05/2015,5.0,2015.0,43.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,500000.0,,1.0,1.0,4.0,349.54,0.0,46.06,4.0,45.0,0.0,2,35416.42105263158,
6392,PHASE_1_5737,2015/05/10 10:08:43,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,0.0,0.0,0.0,175000.0,0.0,1.0,1.0,4.0,,0.0,23.34,4.0,45.0,0.0,2,8470.588235294117,1.0
6393,PHASE_1_5738,2015/05/09 22:52:01,05/2015,5.0,2015.0,43.0,2014 Chevrolet Volt,0.0,0.0,1.0,0.0,125000.0,1.15,1.0,1.0,3.0,338.06,0.0,31.0,2.0,65.0,0.0,2,21692.30769230769,
6394,PHASE_1_5740,2015/05/10 17:33:50,05/2015,5.0,2015.0,43.0,2014 Chevrolet Volt,0.0,0.0,1.0,0.0,,-2.27,0.0,1.0,3.0,414.42,1.0,17.58,5.0,45.0,0.0,3,9134.666666666666,
6395,PHASE_1_5741,2015/05/10 00:23:55,05/2015,5.0,2015.0,43.0,2014 Nissan Leaf,0.0,0.0,1.0,0.0,,2.66,1.0,1.0,3.0,42.11,12.0,6.79,3.0,35.0,0.0,2,12653.454545454546,1.0
6396,PHASE_1_5744,2015/05/10 06:50:48,05/2015,5.0,2015.0,43.0,2012 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,175000.0,2.83,0.0,0.0,4.0,659.49,3.0,1.21,4.0,55.0,,2,11827.666666666668,
6397,PHASE_1_5743,2015/05/10 01:45:24,05/2015,5.0,2015.0,43.0,2014 Nissan Leaf,0.0,0.0,0.0,0.0,175000.0,2.74,0.0,0.0,3.0,71.32,0.0,13.32,2.0,35.0,0.0,2,17419.714285714286,1.0
6398,PHASE_1_5745,2015/05/10 07:56:05,05/2015,5.0,2015.0,43.0,2013 Ford C-Max Energi,0.0,0.0,0.0,0.0,175000.0,2.13,1.0,1.0,4.0,238.32,0.0,6.12,5.0,55.0,0.0,2,13168.42105263158,
6399,PHASE_1_5746,2015/05/10 07:51:09,05/2015,5.0,2015.0,43.0,2013 Ford C-Max Energi,0.0,0.0,0.0,0.0,175000.0,2.51,1.0,1.0,4.0,1162.95,1.0,39.54,4.0,45.0,0.0,2,31333.333333333336,
6400,PHASE_1_5747,2015/05/10 08:34:46,05/2015,5.0,2015.0,43.0,2013 Ford C-Max Energi,0.0,0.0,0.0,0.0,225000.0,-2.06,1.0,0.0,3.0,120.28,3.0,42.76,2.0,65.0,0.0,2,20210.526315789473,
6401,PHASE_1_5748,2015/05/10 08:48:57,05/2015,5.0,2015.0,43.0,2012 Ford Focus Electric,0.0,0.0,0.0,0.0,75000.0,2.57,1.0,1.0,2.0,,0.0,36.03,2.0,55.0,0.0,3,11142.857142857143,1.0
6402,PHASE_1_5749,2015/05/10 08:53:44,05/2015,5.0,2015.0,43.0,2015 Ford Focus Electric,0.0,0.0,1.0,0.0,125000.0,2.59,1.0,1.0,4.0,321.25,0.0,27.28,3.0,55.0,0.0,3,11333.333333333334,1.0
6403,PHASE_1_5750,2015/05/10 09:20:13,05/2015,5.0,2015.0,43.0,2013 Nissan Leaf,0.0,0.0,0.0,0.0,125000.0,1.64,1.0,1.0,4.0,421.96,0.0,2.97,3.0,35.0,1.0,2,5841.5,1.0
6404,PHASE_1_5751,2015/05/10 09:06:45,05/2015,5.0,2015.0,43.0,2014 Nissan Leaf,0.0,0.0,1.0,0.0,375000.0,2.86,1.0,1.0,4.0,128.27,0.0,8.89,3.0,45.0,0.0,2,10442.666666666666,1.0
6405,PHASE_1_5752,2015/05/10 10:09:34,05/2015,5.0,2015.0,43.0,2014 Chevrolet Volt,0.0,0.0,0.0,0.0,125000.0,2.59,1.0,1.0,2.0,284.8,5.0,16.36,3.0,65.0,0.0,3,14748.0,
6406,PHASE_1_5753,2015/05/10 09:14:23,05/2015,5.0,2015.0,43.0,2013 Ford Focus Electric,1.0,0.0,0.0,0.0,175000.0,1.46,1.0,1.0,3.0,,0.0,20.08,2.0,55.0,0.0,2,8914.285714285714,1.0
6407,PHASE_1_5754,2015/05/10 09:47:14,05/2015,5.0,2015.0,43.0,2013 Ford C-Max Energi,0.0,0.0,0.0,0.0,275000.0,-2.32,1.0,1.0,4.0,841.41,0.0,55.8,5.0,45.0,0.0,2,16845.14285714286,
6408,PHASE_1_5755,2015/05/10 09:39:13,05/2015,5.0,2015.0,43.0,2011 Nissan Leaf,0.0,0.0,0.0,0.0,175000.0,2.68,1.0,1.0,3.0,1179.77,0.0,12.41,2.0,55.0,0.0,2,11642.64,1.0
6409,PHASE_1_5756,,,,,16.0,2014 Toyota Plug-In,0.0,0.0,0.0,0.0,,,,,,,,,1.0,65.0,1.0,2,,
6410,PHASE_1_5757,,,,,,,,,,,,,,,,,,,,,,1,,
6411,PHASE_1_5758,2015/05/10 09:42:52,05/2015,5.0,2015.0,43.0,2014 Toyota Prius Plug-in,0.0,0.0,1.0,0.0,,1.25,1.0,1.0,3.0,,0.0,20.9,2.0,45.0,0.0,3,10400.0,
6412,PHASE_1_5759,2015/05/10 09:48:38,05/2015,5.0,2015.0,43.0,2013 Tesla Model S,0.0,1.0,0.0,0.0,500000.0,2.83,1.0,1.0,3.0,432.88,10.0,23.39,3.0,45.0,0.0,5,13777.920000000002,1.0
6413,PHASE_1_5760,2015/05/10 10:06:57,05/2015,5.0,2015.0,43.0,2014 Ford Fusion Energi,0.0,0.0,0.0,0.0,125000.0,0.74,1.0,1.0,2.0,240.66,0.0,50.17,2.0,55.0,0.0,2,29081.454545454544,
